173, 6.411757, -5.755378, 16.569886
174, 6.066495, -6.092865, 16.584375
175, 5.570318, -6.416474, 16.477886
176, 4.994126, -6.755985, 16.256069
177, 4.410938, -7.126729, 15.926232
178, 3.875750, -7.530874, 15.497207
179, 3.414759, -7.957447, 14.977458
180, 3.024493, -8.384623, 14.375602
181, 2.682090, -8.785642, 13.702965
182, 2.361133, -9.134429, 12.975430
183, 2.049556, -9.403629, 12.207875
184, 1.763561, -9.552604, 11.403910
185, 1.536386, -9.518063, 10.552613
186, 1.379595, -9.224124, 9.636177
187, 1.257737, -8.612597, 8.646538
188, 1.109283, -7.663848, 7.599830
189, 0.885531, -6.390437, 6.537138
190, 0.557906, -4.828810, 5.516630
191, 0.097103, -3.036477, 4.602857
192, -0.533149, -1.084684, 3.856852
193, -1.358374, 0.948762, 3.330045
194, -2.376772, 2.982385, 3.059622
195, -3.552449, 4.932214, 3.060519
196, -4.815388, 6.716774, 3.316863
197, -6.069328, 8.267119, 3.781573
198, -7.204929, 9.537786, 4.382008
199, -8.120714, 10.513947, 5.029579
200, -8.750579, 11.210868, 5.632789
201, -9.081213, 11.665675, 6.109520
202, -9.143960, 11.927149, 6.395326
203, -8.987484, 12.047702, 6.449752
204, -8.652080, 12.078157, 6.259351
205, -8.158888, 12.066481, 5.832361
206, -7.521234, 12.058742, 5.191774
207, -6.769654, 12.097255, 4.371476
208, -5.964042, 12.215702, 3.414046
209, -5.183895, 12.435611, 2.369936
210, -4.509904, 12.766035, 1.296469
211, -4.002647, 13.203351, 0.254770
212, -3.685125, 13.730191, -0.696658
213, -3.538184, 14.315682, -1.510543
214, -3.503585, 14.915828, -2.159029
215, -3.491327, 15.476035, -2.636588
216, -3.395734, 15.938334, -2.954965
217, -3.122098, 16.250650, -3.133896
218, -2.612530, 16.374434, -3.191738
219, -1.860999, 16.290379, -3.139567
220, -0.915534, 15.999844, -2.979339
221, 0.136707, 15.518580, -2.702688
222, 1.194931, 14.867707, -2.291176
223, 2.168728, 14.065871, -1.719226
224, 2.993055, 13.125155, -0.960408
225, 3.636211, 12.053983, 0.001606
226, 4.102363, 10.863567, 1.164163
227, 4.423554, 9.574294, 2.503141
228, 4.646807, 8.218518, 3.975743
229, 4.822113, 6.836586, 5.527117
230, 4.986507, 5.471709, 7.094434
231, 5.148683, 4.164283, 8.610840
232, 5.288542, 2.943742, 10.013004
233, 5.370550, 1.823147, 11.247787
234, 5.358652, 0.797696, 12.277660
235, 5.229565, -0.151513, 13.084425
236, 4.980979, -1.048807, 13.668415
237, 4.630700, -1.915608, 14.044841
238, 4.212053, -2.763994, 14.240642
239, 3.766764, -3.595296, 14.291278
240, 3.334969, -4.405632, 14.236964
241, 2.949029, -5.193144, 14.118718
242, 2.634773, -5.961276, 13.971493
243, 2.412762, -6.715311, 13.815477
244, 2.291309, -7.455980, 13.652381
245, 2.256339, -8.176294, 13.468855
246, 2.268028, -8.861635, 13.243326
247, 2.266117, -9.493718, 12.952340
248, 2.181614, -10.057610, 12.573530
249, 1.953672, -10.544385, 12.087014
250, 1.549697, -10.944387, 11.478098
251, 0.984472, -11.237414, 10.742656
252, 0.328100, -11.388467, 9.893996
253, -0.304052, -11.349052, 8.965283
254, -0.784151, -11.062332, 8.004952
255, -1.027325, -10.471631, 7.066342
256, -1.036355, -9.533591, 6.198528
257, -0.897666, -8.233044, 5.444254
258, -0.736156, -6.589535, 4.842535
259, -0.664272, -4.656784, 4.429912
260, -0.756009, -2.517401, 4.238198
261, -1.047548, -0.271323, 4.290100
262, -1.540350, 1.973446, 4.591839
263, -2.201212, 4.110069, 5.127376
264, -2.968210, 6.046808, 5.857535
265, -3.762754, 7.717778, 6.723131
266, -4.502984, 9.086466, 7.650665
267, -5.115843, 10.147541, 8.557957
268, -5.549171, 10.928065, 9.359672
269, -5.780680, 11.481759, 9.974455
270, -5.816265, 11.879751, 10.333340
271, -5.676515, 12.202507, 10.385324
272, -5.384334, 12.528361, 10.099204
273, -4.959542, 12.918631, 9.464311
274, -4.417130, 13.407424, 8.490793
275, -3.776039, 13.996789, 7.213767
276, -3.070754, 14.657451, 5.698564
277, -2.349137, 15.340872, 4.037606
278, -1.664557, 15.996103, 2.342703
279, -1.072288, 16.580655, 0.733400
280, -0.628788, 17.061910, -0.678955
281, -0.383706, 17.411738, -1.803513
282, -0.354695, 17.600682, -2.576438
283, -0.501128, 17.599577, -2.965750
284, -0.721958, 17.387812, -2.971409
285, -0.882545, 16.960098, -2.615396
286, -0.853382, 16.332283, -1.928207
287, -0.538498, 15.546470, -0.938095
288, 0.108776, 14.669417, 0.328477
289, 1.072121, 13.778410, 1.834534
290, 2.263727, 12.938171, 3.524827
291, 3.529551, 12.177548, 5.328696
292, 4.666484, 11.468860, 7.172575
293, 5.458857, 10.720079, 8.995171
294, 5.757156, 9.799438, 10.743288
295, 5.565594, 8.592189, 12.355613
296, 5.040328, 7.051931, 13.767412
297, 4.390660, 5.213839, 14.932340
298, 3.788890, 3.177953, 15.834606
299, 3.335193, 1.081060, 16.484426
300, 3.049134, -0.936162, 16.903760
301, 2.877148, -2.762594, 17.112383
302, 2.717305, -4.340814, 17.122803
303, 2.451181, -5.672755, 16.941342
304, 1.975860, -6.807225, 16.568723
305, 1.242046, -7.811563, 16.000896
306, 0.284790, -8.736549, 15.232118
307, -0.786952, -9.595204, 14.264283
308, -1.837465, -10.368435, 13.118452
309, -2.745279, -11.027253, 11.837625
310, -3.409168, -11.547001, 10.482896
311, -3.725281, -11.904467, 9.127649
312, -3.579034, -12.067712, 7.843933
313, -2.887397, -11.988375, 6.673291
314, -1.663329, -11.608717, 5.594514
315, -0.052886, -10.897462, 4.525740
316, 1.647651, -9.891894, 3.386863
317, 2.991194, -8.693558, 2.184571
318, 3.531473, -7.403943, 1.027614
319, 3.121646, -6.056723, 0.053610
320, 2.008834, -4.622476, -0.634310
321, 0.592115, -3.075962, -0.980189
322, -0.849377, -1.444771, -0.977697
323, -2.214101, 0.195839, -0.667119
324, -3.484805, 1.754486, -0.118942
325, -4.651651, 3.149067, 0.585668
326, -5.697993, 4.317365, 1.368141
327, -6.608213, 5.221200, 2.160389
328, -7.373077, 5.847999, 2.909534
329, -7.989604, 6.206752, 3.578909
330, -8.458794, 6.321385, 4.147264
331, -8.782371, 6.225179, 4.609141
332, -8.953443, 5.954420, 4.977465
333, -8.936145, 5.543655, 5.279330
334, -8.642986, 5.032797, 5.533596
335, -7.933988, 4.484045, 5.720626
336, -6.668534, 3.986281, 5.773649
337, -4.817850, 3.630541, 5.610845
338, -2.570686, 3.468080, 5.172395
339, -0.318916, 3.473128, 4.426837
340, 1.486670, 3.552632, 3.378283
341, 2.519579, 3.622112, 2.083482
342, 2.687902, 3.665156, 0.645852
343, 2.095662, 3.716502, -0.815233
344, 0.929983, 3.817286, -2.189604
345, -0.616445, 3.988081, -3.380605
346, -2.376346, 4.222251, -4.306280
347, -4.213280, 4.494027, -4.910763
348, -6.015260, 4.769308, -5.172791
349, -7.685813, 5.012103, -5.103733
350, -9.139282, 5.189114, -4.742146
351, -10.301766, 5.273466, -4.145672
352, -11.116231, 5.248700, -3.382190
353, -11.553654, 5.113049, -2.523016
354, -11.624001, 4.881153, -1.638489
355, -11.371420, 4.580981, -0.794108
356, -10.850266, 4.248826, -0.043956
357, -10.098912, 3.928367, 0.575868
358, -9.130054, 3.671688, 1.050552
359, -7.944737, 3.535244, 1.385262
360, -6.568892, 3.567193, 1.600139
361, -5.085685, 3.790102, 1.727648
362, -3.625167, 4.194939, 1.812385
363, -2.312296, 4.748236, 1.905936
364, -1.221404, 5.398257, 2.057647
365, -0.368347, 6.078834, 2.306220
366, 0.279481, 6.716894, 2.673421
367, 0.790686, 7.243799, 3.164825
368, 1.252121, 7.604786, 3.776977
369, 1.746880, 7.763000, 4.503192
370, 2.330245, 7.699225, 5.333900
371, 3.009285, 7.409222, 6.250353
372, 3.740211, 6.898088, 7.219490
373, 4.448910, 6.172879, 8.197663
374, 5.057129, 5.239289, 9.136979
375, 5.501458, 4.101767, 9.989271
376, 5.749380, 2.767463, 10.708821
377, 5.811562, 1.257318, 11.257331
378, 5.735642, -0.386905, 11.611238
379, 5.579711, -2.108371, 11.767214
380, 5.388115, -3.845058, 11.741863
381, 5.183325, -5.538864, 11.562752
382, 4.970279, -7.142402, 11.257293
383, 4.744618, -8.622530, 10.846090
384, 4.496142, -9.960526, 10.341671
385, 4.208429, -11.148232, 9.750363
386, 3.862028, -12.183511, 9.072627
387, 3.443642, -13.067865, 8.305401
388, 2.954378, -13.805220, 7.446232
389, 2.417854, -14.399205, 6.496080
390, 1.896963, -14.849501, 5.469907
391, 1.506508, -15.148283, 4.412644
392, 1.389422, -15.279890, 3.404360
393, 1.637532, -15.229287, 2.546671
394, 2.209684, -14.988278, 1.937312
395, 2.941760, -14.548427, 1.642122
396, 3.636011, -13.892410, 1.676740
397, 4.138370, -12.997401, 2.008940
398, 4.372959, -11.847404, 2.571756
399, 4.342104, -10.441721, 3.279387
400, 4.095529, -8.797861, 4.044092
401, 3.687275, -6.952567, 4.790181
402, 3.147296, -4.959061, 5.465197
403, 2.480821, -2.882898, 6.046494
404, 1.683447, -0.796278, 6.539386
405, 0.753423, 1.230724, 6.967948
406, -0.299038, 3.135747, 7.363068
407, -1.443461, 4.867239, 7.749930
408, -2.627040, 6.388146, 8.138710
409, -3.779267, 7.678632, 8.523257
410, -4.818604, 8.738943, 8.884856
411, -5.664590, 9.590506, 9.196505
412, -6.254526, 10.273243, 9.426478
413, -6.555422, 10.840463, 9.540070
414, -6.572465, 11.350546, 9.502270
415, -6.349767, 11.855682, 9.283750
416, -5.953405, 12.391704, 8.867213
417, -5.440567, 12.972738, 8.249907
418, -4.833700, 13.591592, 7.439282
419, -4.120865, 14.222978, 6.447862
420, -3.277574, 14.827944, 5.292181
421, -2.290707, 15.361109, 3.995221
422, -1.180308, 15.779915, 2.597302
423, -0.015833, 16.054659, 1.167295
424, 1.084224, 16.178775, -0.198978
425, 1.974814, 16.170836, -1.390033
426, 2.521149, 16.057444, -2.291160
427, 2.647580, 15.847295, -2.803386
428, 2.379296, 15.517421, -2.866452
429, 1.844473, 15.018568, -2.470996
430, 1.246894, 14.294551, -1.660020
431, 0.816130, 13.304612, -0.519411
432, 0.731851, 12.039516, 0.840521
433, 1.052269, 10.524991, 2.308505
434, 1.687993, 8.809008, 3.793439
435, 2.449881, 6.943245, 5.230410
436, 3.154204, 4.973748, 6.573752
437, 3.712814, 2.943595, 7.787563
438, 4.143011, 0.900479, 8.842070
439, 4.507261, -1.100494, 9.718520
440, 4.851704, -2.999823, 10.414052
441, 5.183249, -4.740859, 10.938162
442, 5.473665, -6.280671, 11.303454
443, 5.674978, -7.598372, 11.519144
444, 5.736774, -8.696366, 11.589435
445, 5.616313, -9.596608, 11.513101
446, 5.282463, -10.334949, 11.283312
447, 4.722428, -10.952279, 10.889022
448, 3.954016, -11.483820, 10.320732
449, 3.029190, -11.954423, 9.575365
450, 2.025118, -12.382064, 8.655165
451, 1.039146, -12.780567, 7.573026
452, 0.190344, -13.156348, 6.364863
453, -0.385919, -13.504183, 5.095042
454, -0.565764, -13.808185, 3.853685
455, -0.289508, -14.049070, 2.743822
456, 0.400244, -14.208590, 1.859944
457, 1.381270, -14.261639, 1.269878
458, 2.500748, -14.164536, 1.005167
459, 3.598244, -13.859699, 1.057096
460, 4.518882, -13.293390, 1.380117
461, 5.139619, -12.429133, 1.904405
462, 5.399523, -11.257439, 2.550147
463, 5.313230, -9.799022, 3.240181
464, 4.954834, -8.098576, 3.909801
465, 4.417439, -6.216185, 4.512495
466, 3.771656, -4.218584, 5.024163
467, 3.050235, -2.172550, 5.444063
468, 2.257254, -0.140941, 5.790398
469, 1.382846, 1.820761, 6.092668
470, 0.418887, 3.665915, 6.382889
471, -0.625862, 5.358178, 6.686890
472, -1.716791, 6.873766, 7.016604
473, -2.796904, 8.201609, 7.366457
474, -3.801781, 9.342872, 7.716221
475, -4.675304, 10.312166, 8.037011
476, -5.381323, 11.138279, 8.296040
477, -5.908867, 11.859030, 8.460534
478, -6.267630, 12.510539, 8.502820
479, -6.475788, 13.118697, 8.405255
480, -6.547290, 13.696457, 8.162735
481, -6.486872, 14.244544, 7.781374
482, -6.292835, 14.754117, 7.273234
483, -5.962000, 15.210534, 6.652376
484, -5.493478, 15.596630, 5.934666
485, -4.889751, 15.895250, 5.138106
486, -4.157796, 16.092246, 4.285141
487, -3.312509, 16.180489, 3.406206
488, -2.383141, 16.162585, 2.541590
489, -1.421015, 16.048961, 1.743180
490, -0.503082, 15.850136, 1.077669
491, 0.280046, 15.567699, 0.621353
492, 0.856582, 15.189786, 0.441152
493, 1.210492, 14.689728, 0.575843
494, 1.402690, 14.027848, 1.026662
495, 1.559263, 13.162889, 1.759187
496, 1.818289, 12.071542, 2.714177
497, 2.255702, 10.759887, 3.821844
498, 2.841845, 9.256301, 5.015776
499, 3.468994, 7.597509, 6.239652
500, 4.027648, 5.820690, 7.444324
501, 4.469815, 3.963880, 8.582578
502, 4.813858, 2.071408, 9.609730
503, 5.100372, 0.194558, 10.490248
504, 5.354200, -1.613103, 11.202768
505, 5.578492, -3.301052, 11.738921
506, 5.761240, -4.828517, 12.098213
507, 5.879357, -6.170961, 12.284374
508, 5.902073, -7.322325, 12.304337
509, 5.795647, -8.292381, 12.166340
510, 5.528260, -9.103157, 11.877817
511, 5.077139, -9.785741, 11.444970
512, 4.440182, -10.374954, 10.873674
513, 3.645675, -10.902640, 10.171377
514, 2.750827, -11.395456, 9.346863
515, 1.832187, -11.873795, 8.411137
516, 0.977509, -12.346295, 7.383077
517, 0.280481, -12.806814, 6.292647
518, -0.166240, -13.236260, 5.184199
519, -0.288200, -13.608639, 4.119454
520, -0.059208, -13.899666, 3.171226
521, 0.477812, -14.089248, 2.410142
522, 1.223769, -14.152812, 1.892210
523, 2.059462, -14.052261, 1.648554
524, 2.872603, -13.736676, 1.679368
525, 3.566390, -13.151153, 1.954807
526, 4.065477, -12.253319, 2.418732
527, 4.325126, -11.028532, 2.997282
528, 4.336244, -9.493696, 3.613088
529, 4.119798, -7.693079, 4.199877
530, 3.709470, -5.691373, 4.714898
531, 3.134792, -3.567131, 5.145130
532, 2.415534, -1.404492, 5.503662
533, 1.563199, 0.717094, 5.819369
534, 0.586976, 2.727799, 6.125991
535, -0.496280, 4.568683, 6.453636
536, -1.653481, 6.194002, 6.822554
537, -2.833812, 7.573577, 7.239127
538, -3.974548, 8.694649, 7.694524
539, -5.009471, 9.562860, 8.165436
540, -5.874649, 10.201845, 8.617053
541, -6.512919, 10.651296, 9.007315
542, -6.883587, 10.964515, 9.290995
543, -6.974251, 11.204041, 9.424831
544, -6.806478, 11.432401, 9.373911
545, -6.431033, 11.700773, 9.117526
546, -5.910615, 12.041734, 8.650845
547, -5.296038, 12.466124, 7.982346
548, -4.610956, 12.963559, 7.129025
549, -3.856056, 13.507064, 6.111876
550, -3.028270, 14.057057, 4.958788
551, -2.139266, 14.566541, 3.712539
552, -1.222857, 14.992442, 2.434067
553, -0.332983, 15.307741, 1.198013
554, 0.461753, 15.504631, 0.085450
555, 1.088848, 15.588130, -0.823626
556, 1.492910, 15.565486, -1.457549
557, 1.661635, 15.435151, -1.759563
558, 1.642534, 15.179219, -1.697931
559, 1.537918, 14.763116, -1.275568
560, 1.481007, 14.147585, -0.531949
561, 1.596603, 13.308217, 0.465016
562, 1.950650, 12.245864, 1.636903
563, 2.514951, 10.984185, 2.912857
564, 3.176333, 9.558647, 4.237814
565, 3.794581, 8.002039, 5.571212
566, 4.280436, 6.343452, 6.878429
567, 4.632151, 4.617183, 8.122436
568, 4.900768, 2.864238, 9.265771
569, 5.133070, 1.131163, 10.278488
570, 5.344736, -0.532981, 11.141785
571, 5.528040, -2.084779, 11.845508
572, 5.665663, -3.493222, 12.383302
573, 5.731284, -4.745076, 12.749844
574, 5.689746, -5.846798, 12.941368
575, 5.505373, -6.819721, 12.956497
576, 5.149842, -7.693713, 12.795233
577, 4.609309, -8.501565, 12.457437
578, 3.895144, -9.272394, 11.942646
579, 3.050867, -10.025331, 11.254493
580, 2.149579, -10.766979, 10.407050
581, 1.287998, -11.491096, 9.428031
582, 0.579677, -12.177070, 8.362346
583, 0.138609, -12.792230, 7.273926
584, 0.046135, -13.301570, 6.240088
585, 0.308509, -13.677819, 5.338821
586, 0.839480, -13.900132, 4.634563
587, 1.497995, -13.941651, 4.166274
588, 2.146722, -13.759974, 3.941371
589, 2.679754, -13.302874, 3.938259
590, 3.024205, -12.529398, 4.112204
591, 3.141445, -11.428201, 4.404792
592, 3.033527, -10.019567, 4.756542
593, 2.741474, -8.346366, 5.115891
594, 2.321681, -6.463787, 5.444289
595, 1.813831, -4.435933, 5.721788
596, 1.227440, -2.334533, 5.950630
597, 0.552249, -0.231861, 6.151140
598, -0.224709, 1.804383, 6.352682
599, -1.107240, 3.711771, 6.584725
600, -2.081026, 5.434613, 6.869052
601, -3.106871, 6.927711, 7.213715
602, -4.122745, 8.161571, 7.610031
603, -5.057713, 9.126431, 8.033243
604, -5.847113, 9.833531, 8.446293
605, -6.439443, 10.313882, 8.805497
606, -6.801273, 10.615919, 9.066834
607, -6.923609, 10.799713, 9.191529
608, -6.823534, 10.926722, 9.150337
609, -6.538615, 11.049624, 8.927603
610, -6.116459, 11.206187, 8.524285
611, -5.603387, 11.416804, 7.957587
612, -5.034202, 11.685359, 7.255435
613, -4.424912, 12.003729, 6.447952
614, -3.774135, 12.355569, 5.562719
615, -3.072258, 12.717983, 4.624630
616, -2.308662, 13.064630, 3.657568
617, -1.475179, 13.370955, 2.687242
618, -0.573332, 13.618289, 1.743691
619, 0.373452, 13.795394, 0.863041
620, 1.314302, 13.898925, 0.089547
621, 2.180175, 13.932177, -0.523663
622, 2.902627, 13.900674, -0.919085
623, 3.435764, 13.804995, -1.045545
624, 3.775874, 13.632584, -0.871753
625, 3.967068, 13.351981, -0.397823
626, 4.084644, 12.915643, 0.342528
627, 4.203455, 12.278506, 1.292648
628, 4.367024, 11.417826, 2.390290
629, 4.571437, 10.334155, 3.580673
630, 4.775910, 9.044474, 4.819066
631, 4.942941, 7.579926, 6.066348
632, 5.074278, 5.985259, 7.284174
633, 5.202240, 4.315071, 8.435784
634, 5.354026, 2.628026, 9.490137
635, 5.530663, 0.982041, 10.423264
636, 5.709677, -0.572404, 11.217113
637, 5.856510, -1.999200, 11.856859
638, 5.932392, -3.280218, 12.329346
639, 5.899242, -4.416850, 12.624704
640, 5.724580, -5.427728, 12.738858
641, 5.385640, -6.340720, 12.673844
642, 4.873322, -7.185096, 12.435756
643, 4.197922, -7.985336, 12.034703
644, 3.390029, -8.757146, 11.484745
645, 2.491781, -9.511121, 10.798943
646, 1.552783, -10.258540, 9.987030
647, 0.638543, -11.007203, 9.061742
648, -0.163299, -11.750412, 8.047803
649, -0.751742, -12.461957, 6.987366
650, -1.037015, -13.100886, 5.940941
651, -0.979934, -13.624865, 4.980740
652, -0.614692, -13.995165, 4.177694
653, -0.024203, -14.158646, 3.587294
654, 0.689067, -14.035089, 3.235420
655, 1.400747, -13.537744, 3.110265
656, 1.970392, -12.609671, 3.168389
657, 2.288787, -11.245142, 3.353034
658, 2.324982, -9.488427, 3.613319
659, 2.117108, -7.424000, 3.914829
660, 1.722616, -5.162145, 4.241335
661, 1.180900, -2.818119, 4.591557
662, 0.508444, -0.498182, 4.973281
663, -0.287643, 1.705227, 5.396949
664, -1.195702, 3.715730, 5.870001
665, -2.192036, 5.473868, 6.391981
666, -3.238501, 6.937558, 6.951512
667, -4.283987, 8.082933, 7.525747
668, -5.269252, 8.905284, 8.082217
669, -6.132021, 9.419381, 8.582155
670, -6.811789, 9.659670, 8.984250
671, -7.257090, 9.678658, 9.249051
672, -7.434841, 9.542831, 9.343206
673, -7.338711, 9.325073, 9.242676
674, -6.994906, 9.093544, 8.935073
675, -6.460491, 8.901643, 8.424643
676, -5.804999, 8.785603, 7.735350
677, -5.084729, 8.769796, 6.903969
678, -4.335993, 8.870054, 5.971207
679, -3.587794, 9.091843, 4.976867
680, -2.870314, 9.428248, 3.958139
681, -2.209463, 9.860377, 2.950184
682, -1.617163, 10.360009, 1.985059
683, -1.087841, 10.893093, 1.088958
684, -0.600164, 11.422985, 0.280279
685, -0.120778, 11.912870, -0.431023
686, 0.387931, 12.328333, -1.039945
687, 0.955849, 12.643075, -1.538002
688, 1.589085, 12.845637, -1.904669
689, 2.257126, 12.939127, -2.102500
690, 2.897926, 12.929322, -2.077973
691, 3.444161, 12.808218, -1.777789
692, 3.857250, 12.546921, -1.175827
693, 4.149486, 12.104165, -0.286635
694, 4.378661, 11.443892, 0.839700
695, 4.613493, 10.548428, 2.134005
696, 4.894122, 9.423653, 3.524618
697, 5.220884, 8.099977, 4.945273
698, 5.573426, 6.627084, 6.338224
699, 5.931566, 5.064548, 7.655322
700, 6.280877, 3.472747, 8.857418
